FIRE_YEAR,LATITUDE,LONGITUDE,FIRE_SIZE
2004,37.46166667,-113.91027778,8000.0
2004,34.73666667,-118.65527778,17418.0
2004,33.85444444,-109.33861111,7905.0
2004,34.08111111,-111.60472222,119500.0
2004,33.58638889,-109.28944444,16625.0
2004,35.04444444,-111.35722222,17218.9
2004,48.085,-120.51972222,29700.0
2004,47.93888889,-120.31527778,17226.0
2004,32.73861111,-109.99055556,29400.0
2004,34.30305556,-105.79722222,5280.0
2004,35.19805556,-108.14611111,8595.0
2004,33.09861111,-108.31166667,5649.0
1999,26.2337,-80.7665,158000.0
1999,26.3337,-80.8165,27000.0
1999,45.5033,-101.4207,5703.0
1992,43.35,-102.7838,5969.6
1994,48.1333,-95.5003,11420.0
1998,48.1166,-95.3003,6000.0
1994,47.3541,-114.4635,7494.0
1994,44.8665,-121.2845,33490.0
1996,44.9832,-121.3512,118230.0
1999,44.9479,-121.4634,6172.0
1992,48.1282,-119.2461,6985.0
1996,48.3832,-119.3345,15238.0
1994,46.0512,-120.8295,5600.0
1998,46.1649,-120.1281,7926.0
1998,46.0701,-120.2687,7900.0
1996,45.6089,-107.8034,7162.0
1996,45.5,-107.3673,10095.0
1994,45.45,-106.8839,60300.0
1994,37.1167,-107.9642,7271.0
1996,33.1723,-105.7283,8260.0
1995,33.2509,-112.2193,6512.0
1994,35.9869,-113.8727,10250.0
1995,35.785,-113.7858,6687.0
1996,41.8774,-116.3148,8740.0
1992,62.6497,-141.1855,48087.0
1992,66.1828,-152.386,25600.0
1992,67.3997,-144.636,35090.0
1993,61.3159,-159.4857,23501.0
1993,62.816,-157.8024,11250.0
1993,65.7995,-149.7192,36250.0
1993,63.9828,-153.669,5180.0
1993,66.1164,-142.8692,47494.0
1993,65.2663,-143.6357,21210.0
1993,65.5662,-151.8859,26200.0
1993,69.7828,-158.3699,16740.0
1993,61.766,-155.9357,28010.0
1993,66.583,-146.2026,10723.0
1993,65.8997,-143.6358,215360.0
1993,67.4497,-144.0694,20942.0
1993,64.7328,-152.3191,7870.0
1993,67.1663,-147.8194,5810.0
1993,64.7662,-151.2691,7200.0
1993,64.1997,-141.0856,5530.0
1993,61.4326,-159.919,11550.0
1993,69.8495,-159.2199,82370.0
1993,65.6997,-142.2691,5960.0
1994,64.7328,-152.5691,6520.0
1994,66.0828,-151.536,8240.2
1994,66.2161,-157.6193,12000.0
1994,67.1329,-150.5527,6219.0
1994,65.8328,-155.6526,14000.0
1994,63.3327,-158.4191,5650.0
1994,65.6162,-151.3692,16300.0
1994,62.7827,-155.419,43329.7
1994,63.8329,-145.2856,22420.0
1994,62.5663,-142.3355,8045.0
1994,66.5996,-146.7693,13800.0
1994,66.5497,-142.0526,30600.0
1994,63.1997,-141.5355,9050.0
1995,66.3661,-154.7526,6060.0
1995,65.3329,-147.8025,8500.0
1996,63.9543,-146.5323,14200.0
1996,60.4494,-150.2188,5200.0
1996,63.9399,-146.369,66560.0
1996,61.6161,-149.8522,37336.0
1996,65.5663,-144.9025,12760.0
1996,60.0994,-151.2022,17510.0
1996,63.2497,-142.4189,6710.0
1996,65.5996,-147.5525,10331.0
1996,65.5422,-144.0344,39116.0
1996,66.3361,-143.6359,48600.0
1996,64.2661,-151.3524,25433.0
1996,65.8451,-148.9328,5630.0
1996,64.8661,-151.9197,59063.0
1996,65.7499,-143.9858,34665.0
1996,63.8208,-153.5868,5800.0
1996,66.5663,-146.486,33490.0
1996,66.7663,-147.9527,41410.0
1996,65.7299,-146.7033,9680.0
1996,66.538,-143.5293,22665.9
1996,64.3261,-155.0382,9300.0
1996,65.9496,-146.6859,39660.0
1997,57.0159,-154.2523,14100.0
1997,63.621,-156.946,20700.0
1997,63.566,-157.2024,365871.0
1997,66.4328,-155.086,36400.0
1997,63.6327,-158.4191,308120.0
1997,67.0829,-151.186,24185.0
1997,61.9827,-157.0857,606945.0
1997,62.3409,-161.0024,8640.0
1997,62.2993,-157.2024,101820.0
1997,62.4326,-157.1691,15500.0
1997,66.1525,-143.3442,44050.0
1997,63.8993,-158.3024,35490.0
1997,66.6789,-155.2027,6860.0
1997,60.1826,-160.1523,6430.0
1997,61.7659,-159.5857,47300.0
1997,62.316,-158.6858,37900.0
1998,63.9885,-146.069,53720.0
1998,63.3328,-153.619,21800.0
1999,63.8163,-145.669,18720.0
1999,63.583,-142.4689,6891.0
1999,65.4663,-146.8692,5803.0
1999,64.9663,-143.569,18521.0
1999,63.583,-142.6522,35874.0
1999,65.283,-141.9357,46956.0
1999,64.3663,-142.069,92010.0
1999,65.1647,-141.2138,48759.0
1999,65.615,-141.7269,38174.0
1999,65.7515,-147.1031,13214.0
1999,65.2996,-144.7858,20100.0
1999,66.6831,-141.4121,9421.0
1999,65.9664,-141.9192,7736.0
1999,66.7925,-142.2407,232828.0
1999,67.816,-162.4362,88345.0
1999,65.5928,-153.517,59239.0
1999,65.2994,-154.6859,28634.0
1999,65.4495,-150.4525,21643.0
1999,65.5496,-147.9858,17986.0
1999,66.5328,-156.1693,6183.0
1999,65.5827,-156.4692,5763.0
1999,66.0495,-149.9526,5184.0
1993,36.5166,-113.9508,7406.6
1995,36.2,-113.8508,5034.0
1995,36.5833,-113.9008,8682.0
1999,36.5928,-113.7352,16816.0
1994,35.5667,-114.4675,21276.0
1994,34.9167,-114.2508,5000.0
1995,34.75,-113.7674,9380.0
1995,33.102,-111.1354,5471.0
1995,36.0167,-113.9841,6445.0
1995,34.2,-112.034,6000.0
1993,32.7001,-109.2006,6185.0
1999,34.06067,-113.4233,15980.0
1992,37.8166,-120.3344,8000.0
1992,35.0833,-118.7509,7530.0
1993,35.2666,-119.5843,7100.0
1993,35.7333,-120.151,16000.0
1993,36.3166,-121.4844,6000.0
1994,35.4333,-120.7343,48851.0
1995,35.6166,-119.7676,7495.0
1995,35.2833,-119.5176,8845.0
1996,36.0333,-120.101,19839.0
1996,36.6166,-120.6677,18340.0
1996,36.9166,-120.7344,16820.0
1996,37.8499,-120.501,5600.0
1996,37.8999,-120.1344,22080.0
1997,35.3944,-119.6232,47000.0
1997,35.2166,-119.4843,7485.0
1997,34.4667,-118.8509,24800.0
1997,35.4,-118.9009,10416.0
1997,39.3999,-121.2011,5745.0
1998,35.273,-118.8265,7000.0
1998,38.1666,-120.0177,12613.0
1993,35.2,-117.1675,8360.0
1993,33.6834,-117.0175,24387.0
1994,34.5333,-115.2008,9497.0
1995,32.6167,-116.7842,9410.0
1996,34.9777,-118.4526,7150.0
1996,33.8692,-116.9011,12395.0
1998,33.7833,-117.9342,6000.0
1998,38.9182,-122.3094,6600.0
1999,40.29656,-119.87437,10000.0
1999,40.309011,-122.113769,5021.0
1999,39.73488,-121.7361,10857.0
1999,40.55989,-120.6444,7700.0
1999,38.9616,-122.3461,40000.0
1996,41.2832,-119.801,6000.0
1993,40.5166,-108.284,12410.0
1993,40.3333,-108.3006,9600.0
1996,40.3166,-108.3645,13775.0
1996,39.4,-108.6673,5580.0
1992,44.29857,-116.78051,9507.0
1992,43.4499,-115.8843,20000.0
1992,42.2999,-115.4342,12677.0
1994,42.52236,-115.20268,8045.0
1995,43.40793,-116.38835,6237.0
1995,42.7399,-115.0842,30237.0
1995,43.38306,-116.42594,11622.0
1995,42.5282,-115.4642,64193.0
1995,42.3532,-115.3876,13456.0
1995,42.4549,-115.0159,15234.0
1995,42.1766,-115.0659,6698.0
1996,43.2121,-116.4251,9164.0
1996,42.6513,-115.1853,24608.0
1996,42.8332,-115.6354,22374.0
1996,43.35783,-116.32459,18165.0
1996,43.3366,-116.3426,5552.0
1996,43.8349,-116.8357,9748.0
1996,42.2982,-115.3592,25315.0
1996,42.5566,-115.5242,5834.0
1996,43.0616,-115.9459,23024.0
1996,43.4366,-116.4443,5756.0
1997,43.75819,-116.28602,9207.0
1999,42.46043,-115.32137,6455.0
1999,42.64555,-115.79506,5026.0
1999,42.13564,-115.35396,6908.0
1999,42.26626,-116.30516,7502.0
1999,42.91542,-115.35087,35041.0
1994,43.24833,-116.07285,5111.0
1996,43.21091,-116.14802,8199.5
1996,43.1861,-116.04665,13091.4
1992,42.1999,-112.7841,12265.0
1992,42.1333,-112.8675,7000.0
1994,42.8166,-113.4342,21470.0
1994,42.7369,-113.4014,13940.0
1994,42.0427,-112.4369,31395.0
1992,43.0666,-112.1175,39562.0
1992,42.9499,-113.1842,5415.0
1992,43.0499,-113.1842,7080.0
1994,43.603,-113.15,21433.0
1994,43.0407,-112.2925,5946.0
1996,43.4707,-112.6897,12107.0
1996,43.2171,-113.2342,206202.6
1996,43.0574,-113.2933,5600.0
1998,43.411,-112.6508,22989.3
1998,42.7132,-112.6842,12606.5
1998,43.1149,-112.3091,9918.0
1998,42.0991,-112.5441,8594.5
1999,43.3366,-112.8292,49364.0
1999,43.0774,-113.36,132208.0
1999,43.088,-113.0242,23006.5
1992,43.0666,-113.9009,149250.0
1992,43.4499,-114.4175,25039.0
1992,43.1332,-113.5842,9819.0
1992,43.2332,-113.5675,19225.0
1995,42.808,-113.4972,20500.0
1995,43.0166,-113.7509,5478.0
1996,43.0716,-114.0923,178459.0
1996,43.1832,-114.9176,19818.0
1996,42.033,-113.8178,12986.0
1996,42.2666,-113.5842,11320.0
1996,42.6499,-113.1508,10201.0
1996,43.4166,-114.4509,16261.0
1999,42.86641,-113.48486,7186.8
1999,43.23912,-114.31121,16266.3
1996,46.0144,-106.2845,30700.0
1998,47.4094,-107.8359,5680.0
1998,46.4764,-105.185,20921.0
1999,46.6328,-107.8079,33000.0
1999,45.7517,-105.4355,6480.0
1996,40.4332,-116.8176,35932.0
1999,39.9083,-117.3437,139754.6
1999,40.5499,-116.7009,16812.7
1999,40.0833,-117.1343,9283.0
1999,39.8113,-116.6365,95792.8
1999,40.1519,-117.4093,5142.2
1994,39.8332,-120.051,12585.0
1994,38.7499,-119.5677,6469.0
1998,40.2166,-119.6844,11631.0
1999,39.6277,-119.8344,5742.0
1999,39.5696,-119.7785,10600.0
1999,39.20265,-118.14308,15360.0
1999,39.6332,-119.501,7000.0
1999,39.6333,-117.5009,47626.0
1999,39.5374,-118.3676,5237.0
1999,39.6277,-118.3232,5985.0
1999,39.7491,-117.7412,8000.0
1999,40.008,-119.8749,47133.0
1999,39.7602,-119.8752,7015.0
1992,40.6499,-115.9842,13202.0
1992,41.9832,-114.2175,5500.0
1994,41.1499,-115.9342,11188.0
1994,41.4166,-116.6009,8941.0
1994,41.8999,-114.2675,16000.0
1994,40.6666,-116.0509,9654.0
1995,40.3833,-116.3676,22890.0
1995,40.9166,-116.9009,23750.0
1996,41.6316,-114.3417,30450.0
1996,40.8332,-116.1509,5001.0
1996,40.7333,-116.0009,6109.0
1996,40.8332,-116.0509,12290.0
1996,41.3166,-116.8843,10026.0
1996,40.6666,-116.3676,27972.2
1996,40.5274,-116.2579,29135.0
1998,40.8832,-116.6176,7521.0
1998,41.2916,-114.6992,10570.0
1999,41.1427,-116.9243,73077.0
1999,40.6441,-116.0137,21729.0
1999,41.8488,-114.1125,21623.0
1999,40.8699,-116.927,28593.0
1999,40.4035,-116.319,54677.0
1999,40.1977,-116.489,14315.0
1999,40.0488,-116.4506,11000.0
1999,40.1616,-116.0009,199288.0
1999,40.6332,-116.3406,48479.0
1999,40.8427,-116.2937,10816.0
1999,40.4938,-115.7759,15735.0
1999,41.5833,-114.2342,11271.0
1996,38.3333,-114.7508,17400.0
1996,37.4,-114.5675,5275.0
1996,37.1666,-114.9008,6607.0
1996,37.3333,-114.2008,13800.0
1997,38.2666,-114.3008,8400.0
1998,38.9113,-115.1989,5132.1
1999,37.2558,-114.2622,10000.0
1999,37.175,-114.9258,22591.0
1993,37.15,-114.5508,21686.0
1993,37.2,-114.6675,5954.0
1994,36.2167,-114.2175,5700.0
1994,37.25,-114.8008,43000.0
1995,36.9333,-116.2175,5000.0
1994,41.2999,-117.746,24175.0
1994,41.0966,-117.401,6125.0
1995,40.4282,-117.5209,8600.0
1995,40.7202,-117.8996,7059.0
1996,41.7363,-117.7404,14440.0
1996,40.6621,-117.9757,5571.0
1996,41.3413,-117.1215,18800.0
1996,39.9052,-119.2179,5172.0
1996,41.911,-118.3013,13469.0
1996,41.2999,-117.2676,26598.0
1996,41.1332,-117.4843,67643.0
1996,41.4891,-117.0637,16600.0
1996,41.0438,-117.9443,21367.0
1996,41.1166,-117.7843,33665.0
1996,41.6055,-118.1852,5409.0
1996,40.5896,-117.7093,10486.0
1997,41.7363,-117.8757,8750.0
1998,40.8063,-118.0899,13708.0
1998,40.5332,-117.801,5988.0
1999,40.4846,-117.6385,24340.0
1999,40.908,-117.8124,22063.0
1999,40.5896,-117.5382,12450.0
1999,40.8507,-117.9946,10619.0
1999,41.5374,-118.5949,72179.0
1999,40.7057,-118.0515,28918.0
1999,41.0682,-118.1676,80448.3
1999,40.5857,-118.499,231389.0
1999,41.7524,-118.5524,23522.4
1999,41.4968,-117.0246,33581.0
1999,40.3166,-118.1676,13325.0
1999,40.7816,-118.1674,7224.3
1999,41.0971,-117.3243,31624.7
1999,40.7493,-118.0515,6028.1
1999,41.6499,-118.6335,8834.0
1996,36.9964,-107.0467,15356.0
1992,32.4001,-105.8005,12000.0
1993,32.1334,-105.8172,8900.0
1993,32.1501,-105.7839,14103.0
1993,31.5334,-108.6506,27181.0
1993,32.5501,-107.1672,11856.0
1993,33.5501,-106.7339,9000.0
1994,33.8834,-106.0672,10000.0
1994,32.2834,-107.1672,13804.0
1994,32.0668,-105.9172,9000.0
1994,33.9334,-105.9672,5200.0
1994,33.5334,-106.8339,11500.0
1999,31.334,-108.8673,23680.0
1993,32.2168,-103.4505,19610.0
1994,33.8568,-104.8655,5847.0
1995,33.8501,-104.9839,5940.0
1992,42.5832,-118.5344,7139.0
1996,42.3999,-118.8294,5326.6
1996,43.1702,-118.7841,10986.7
1996,43.2202,-119.4397,7799.4
1992,42.4998,-123.1845,10135.0
1992,45.0832,-121.0345,9980.0
1994,45.3832,-120.5178,9006.0
1994,45.4165,-120.8678,10400.0
1994,45.6498,-120.5178,7000.0
1994,43.3999,-120.5011,10050.0
1994,45.6499,-119.9845,7000.0
1994,45.1665,-120.3345,13800.0
1995,43.5999,-120.0678,5750.0
1996,43.9498,-121.1511,17739.0
1998,44.9137,-120.54,15000.0
1994,43.3665,-118.101,44140.0
1994,44.2674,-118.1688,10317.0
1995,42.6385,-117.5365,14000.0
1995,42.5665,-117.5676,15210.0
1996,43.0665,-117.6343,57160.0
1996,43.3188,-117.7149,6218.0
1996,43.8499,-117.2677,31295.0
1996,43.6754,-117.1221,8616.0
1996,42.9499,-117.6177,8967.0
1996,42.7518,-117.6413,5985.0
1996,43.298379,-118.232451,13087.0
1998,44.1638,-117.1602,6416.0
1994,38.3666,-112.8675,10700.0
1995,38.3614,-112.9116,9062.5
1995,37.0478,-113.7627,12641.2
1996,38.3319,-112.9861,10476.0
1996,38.4344,-112.7255,14854.0
1998,37.2011,-113.8516,6363.0
1998,37.0066,-113.8441,6375.0
1995,38.9,-109.0507,5343.0
1994,38.6166,-112.8508,8600.0
1995,39.7166,-111.9174,9047.0
1995,38.7833,-112.6508,11453.0
1996,39.7058,-112.2808,37923.4
1996,38.6241,-112.6269,41862.7
1996,39.7333,-112.4008,11482.3
1996,39.5011,-112.2244,28442.0
1996,39.628,-112.1191,89148.9
1996,39.7936,-112.3183,9995.0
1996,39.5211,-111.9927,18750.0
1997,38.5664,-112.148,5425.0
1998,38.7839,-112.6136,7629.2
1999,39.66675,-112.28472,58707.4
1994,40.3249,-112.8491,6500.0
1994,40.0499,-112.8508,7750.0
1994,40.1499,-112.7008,6500.0
1994,40.1999,-112.7175,8000.0
1994,40.2999,-112.7841,13235.0
1994,39.9666,-112.4841,12837.0
1995,40.9849,-112.973,30720.0
1995,40.6638,-112.9761,35000.0
1995,40.2666,-112.8491,11610.0
1996,40.2166,-111.9341,7620.0
1996,39.90848,-112.61989,9283.0
1996,40.9022,-112.9539,25000.0
1996,40.1333,-112.6675,28540.0
1996,40.2166,-112.2508,5542.0
1996,40.1166,-112.7675,18540.0
1996,41.1833,-112.8675,5000.0
1996,40.7999,-112.5008,5500.0
1998,40.2199,-112.2488,6550.0
1998,40.4686,-112.8291,20700.0
1998,40.1816,-112.2588,13926.0
1992,46.4165,-120.1178,17627.8
1996,46.4999,-120.3345,5830.0
1996,46.3665,-118.8678,8480.0
1996,47.2999,-119.9512,8450.0
1996,46.5999,-119.9178,57520.0
1996,47.4999,-118.7678,20080.0
1997,46.3665,-117.301,6500.0
1997,46.1165,-119.0845,5500.0
1998,46.7999,-119.6345,8300.0
1998,46.4665,-120.1678,10880.0
1998,45.9665,-120.4345,18500.0
1998,47.2665,-118.3011,18120.0
1994,44.7666,-106.5339,13400.0
1996,42.8833,-106.1339,14700.0
1996,42.9,-105.6672,53930.0
1996,42.9166,-106.1672,9290.0
1999,43.8803,-105.6367,20000.0
1996,43.55,-107.5673,38858.0
1996,43.65,-107.734,48843.6
1993,63.6828,-151.0856,11249.0
1999,32.16982,-110.6784,6476.0
1994,48.74367,-114.06689,8055.0
1998,48.81099,-113.90627,8758.0
1999,48.64516,-114.128,10812.0
1993,31.89611,-104.82667,6510.0
1994,31.98053,-104.88544,6250.0
1996,35.5367,-101.7744,13000.0
1998,35.6075,-101.66,20000.0
1998,35.5617,-101.6833,5000.0
1996,37.34194,-113.0,5830.0
1994,44.21659,-111.08411,8482.0
1995,34.05841,-116.30474,5521.0
1999,34.00251,-116.29584,14000.0
1995,38.0831,-122.875,12354.0
1993,34.1667,-118.8676,38152.0
1996,34.1333,-118.6843,13190.0
1999,37.9308,-119.6149,11705.4
1995,25.434908,-80.655906,5948.0
2005,62.1167,-159.15,121149.0
2009,61.6528,-155.3783,19690.0
2009,62.2794,-154.7431,33262.0
2005,34.7189,-97.3819,7000.0
2006,34.4486,-97.4972,19200.0
2006,34.4722,-97.9594,8000.0
2006,34.3006,-97.6794,7880.3
2009,34.0608,-97.3392,8000.0
2005,35.2269,-95.975,7680.0
2005,35.3522,-96.3703,9429.0
2005,35.3333,-95.8625,5121.0
2005,36.1292,-95.3147,5120.0
2005,35.6008,-96.108,9080.0
2006,35.9392,-96.603,5000.0
2006,35.6625,-95.603,8080.0
2006,35.5758,-96.5644,16423.0
2006,35.5494,-96.1608,14000.0
2000,36.3765,-96.2922,7320.0
2000,36.2709,-96.332,5760.0
2002,36.9162,-96.1211,8000.0
2004,36.767,-96.2831,5500.0
2006,36.7569,-96.1628,5498.0
2008,36.635,-96.6353,6325.0
2009,36.3544,-96.3108,10216.0
2009,36.7083,-96.1361,6000.0
2005,35.2161,-96.1858,17299.0
2005,34.3914,-95.7969,6400.0
2005,33.8662,-96.3733,10000.0
2006,34.6894,-95.5525,6750.0
2005,35.0725,-96.5953,6122.0
2000,45.9233,-100.5326,5300.0
2000,45.92,-100.5393,12000.0
2002,46.1219,-101.1662,10420.7
2002,46.0522,-101.2601,15732.2
2006,45.6344,-101.231,10691.0
2006,46.0961,-100.8007,9499.0
2006,45.6889,-100.966,8060.0
2000,44.7042,-101.4879,9431.4
2002,45.1422,-100.6499,14223.8
2000,43.1783,-102.5699,8599.1
2000,43.4269,-102.1368,5700.0
2000,43.2978,-102.2454,10226.0
2002,43.4055,-102.2935,6655.6
2002,43.2797,-102.8018,7505.0
2006,43.4419,-101.5983,5700.0
2006,43.4981,-102.1506,7500.0
2007,43.0419,-102.6542,22454.0
2000,47.925,-95.3947,5120.0
2001,48.1061,-95.5347,13820.0
2002,47.9577,-95.3872,7455.0
2002,47.8713,-95.42,8480.0
2003,48.1225,-95.5294,38753.0
2003,47.9727,-95.2789,19782.0
2007,48.1217,-95.3303,5157.0
2006,37.0569,-110.8579,5151.0
2000,47.3149,-114.5698,8000.0
2000,47.3883,-114.6307,12000.0
2005,47.3472,-114.641,8500.0
2007,47.1894,-113.7315,36388.0
2004,45.0215,-121.4531,13539.0
2007,44.6881,-121.6844,11710.0
2000,48.0107,-118.8934,9286.0
2001,48.2749,-119.5734,36775.0
2001,48.3457,-119.4387,32960.0
2003,47.8524,-118.4294,10500.0
2004,48.149,-119.1684,5072.0
2005,48.2417,-119.3908,11330.0
2007,48.2189,-119.3811,10500.0
2007,48.02,-118.7811,26805.0
2008,48.1386,-119.1719,22155.0
2000,46.30769,-120.3144,10323.0
2000,46.0812,-120.3853,46802.0
2002,46.3165,-120.6262,10367.0
2001,32.7792,-116.8342,10353.0
2002,48.7833,-113.3009,6300.0
2003,48.6355,-112.6495,8000.0
2000,45.7311,-108.2935,5000.0
2005,45.1622,-108.1283,5800.0
2006,45.1644,-107.2539,5273.0
2006,48.2925,-108.5574,5154.0
2003,48.2303,-105.3878,6836.0
2006,48.3611,-105.3142,5555.0
2003,45.6314,-107.0153,25490.0
2003,45.6247,-106.4711,9180.0
2000,43.3025,-108.5921,137069.0
2002,42.95,-109.1326,15000.0
2005,34.8017,-98.545,5430.0
2002,33.2837,-105.5147,16422.0
2003,35.9884,-105.9839,7165.0
2003,36.3775,-105.5406,5373.0
2000,34.0517,-110.3515,8690.0
2002,34.1084,-110.4859,259158.9
2002,34.1362,-110.7029,209704.1
2003,33.8498,-110.0645,24109.0
2008,33.3481,-112.2802,6660.0
2009,32.0261,-111.5772,9200.0
2009,33.54208,-110.2833,20029.0
2007,40.4969,-110.3419,43830.0
2000,66.1287,-149.4759,12864.0
2000,63.9503,-153.0351,97271.0
2000,65.2453,-153.0014,19247.0
2000,64.7231,-151.1924,164387.0
2000,64.9283,-153.4117,141497.0
2000,63.7172,-152.1232,17956.0
2000,63.9009,-150.809,11566.0
2000,64.0828,-150.9024,39072.0
2000,64.1993,-158.0525,61291.0
2000,65.1494,-156.8025,8541.0
2000,65.2493,-159.1193,5532.0
2000,63.9526,-150.5023,9330.0
2000,64.565,-152.9649,93317.0
2000,62.9659,-162.8524,12891.0
2001,64.3329,-148.9524,84730.0
2001,64.6618,-148.2055,112112.0
2002,63.9496,-146.3857,64834.0
2002,62.6994,-155.6523,189688.0
2002,63.8844,-157.1508,74511.0
2002,65.4376,-148.8181,115328.0
2002,63.6994,-156.3357,59939.0
2002,63.7961,-154.2457,30372.0
2002,64.1353,-152.5418,128983.1
2002,67.3427,-144.356,17933.0
2002,64.2431,-151.4979,25734.0
2002,64.6403,-150.4502,257549.0
2002,64.4828,-153.0358,39862.0
2002,61.2992,-163.669,19322.0
2002,62.366,-156.5857,11401.0
2002,64.0377,-155.7821,5275.0
2002,63.4827,-154.7023,6761.0
2002,63.1827,-154.3023,31322.0
2002,62.3993,-158.8857,226833.0
2002,65.1077,-156.1425,23033.0
2002,62.0493,-156.519,6763.0
2002,62.6661,-154.2689,69523.0
2002,62.466,-156.519,7866.0
2002,63.9135,-158.6597,50811.0
2002,62.8443,-158.351,152962.0
2002,65.6555,-159.1618,40031.0
2002,66.7562,-151.2493,23909.0
2002,64.2636,-155.5713,74931.0
2002,67.3674,-146.1652,25186.0
2002,67.7036,-146.1516,6248.0
2002,67.7649,-147.7183,8577.0
2002,63.91,-152.8762,7870.0
2002,65.5263,-144.5911,5255.0
2002,63.5161,-153.9357,15176.0
2003,59.7826,-154.9188,5460.4
2003,63.2163,-142.9522,5595.0
2003,64.2663,-145.1857,49786.0
2003,65.6671,-148.992,117929.7
2003,64.7942,-152.6922,39186.1
2003,67.133,-145.9194,52916.7
2003,67.4777,-146.2705,6941.0
2004,65.2782,-145.0594,214868.7
2004,65.7467,-152.2315,419884.0
2004,65.2663,-146.8858,537627.0
2004,65.9997,-144.3692,30294.0
2004,65.983,-145.0525,243254.0
2004,63.9818,-146.5445,10378.0
2004,65.5169,-143.1724,243900.0
2004,64.898,-141.984,103092.0
2004,65.193,-141.524,66832.0
2004,67.2071,-146.3702,403993.0
2004,66.9597,-145.346,344833.0
2004,65.914,-149.4879,97615.0
2004,64.5664,-141.3473,11728.0
2004,64.0163,-142.0023,320155.0
2004,63.083,-141.3355,125643.0
2004,65.5861,-141.3596,26610.0
2004,65.6439,-141.5246,65990.0
2004,63.8163,-143.819,463994.0
2004,63.4497,-142.6689,284595.0
2004,64.0663,-141.6856,89279.0
2004,64.3997,-141.3856,40599.0
2004,65.3494,-143.2477,14904.0
2004,66.2164,-142.2859,48307.0
2004,64.5397,-141.7023,15591.0
2004,64.4677,-157.1933,265919.9
2004,63.9163,-142.7189,19667.0
2004,67.4497,-143.486,63057.0
2004,64.8047,-141.0084,7413.2
2004,64.2997,-141.719,48232.0
2004,64.4163,-142.469,15563.0
2004,66.2247,-141.297,24120.0
2004,65.8235,-145.405,37363.0
2004,65.7699,-145.2705,52056.0
2004,68.4284,-141.1593,19815.0
2004,66.9112,-151.5027,135627.0
2004,66.3029,-149.8843,483280.0
2004,66.5245,-151.4143,108577.0
2004,66.346,-146.2395,87413.0
2004,62.7993,-158.7524,98418.4
2004,65.8757,-149.459,7022.0
2004,65.713,-144.3547,201894.0
2004,65.5355,-144.0063,8304.0
2004,64.9276,-163.0446,6352.2
2004,65.1259,-163.3476,8656.3
2004,64.166,-159.2191,8715.7
2004,65.2413,-157.2548,22193.0
2004,65.1246,-148.6577,16025.0
2004,64.5329,-148.4691,6993.0
2004,65.5001,-149.0867,33952.0
2004,65.5662,-148.5858,6271.0
2004,66.1314,-152.9496,12377.0
2004,66.6414,-154.5565,17397.0
2004,66.3521,-145.3145,29680.0
2004,64.5079,-147.7374,6937.0
2004,65.4698,-149.3161,6947.0
2004,63.7828,-152.5357,21719.0
2004,66.7329,-148.836,163239.0
2004,65.0162,-149.2524,9951.8
2005,59.7167,-151.3333,5400.0
2005,67.1003,-150.2464,172320.8
2005,65.8236,-147.6239,9357.5
2005,65.7033,-141.265,6969.0
2005,65.6811,-141.1564,11641.0
2005,65.8042,-141.2422,154431.6
2005,65.5883,-141.5875,73345.9
2005,64.7894,-153.5347,193399.8
2005,66.8342,-144.4403,114596.5
2005,65.7325,-145.4364,69506.2
2005,65.6669,-141.0528,11881.9
2005,66.6667,-149.0833,26710.4
2005,65.1183,-141.6844,5068.9
2005,66.7333,-148.0833,244599.7
2005,66.8561,-145.8394,17375.0
2005,63.4722,-152.6225,114443.5
2005,63.6844,-153.8042,18654.9
2005,62.5333,-154.75,30839.0
2005,66.2667,-155.4333,25918.6
2005,66.05,-155.4167,18780.5
2005,66.2833,-154.9167,11736.5
2005,65.7919,-148.8017,117747.7
2005,66.7236,-150.5219,190942.3
2005,65.4919,-147.6078,6382.3
2005,64.9925,-151.9331,62562.6
2005,66.1642,-152.0142,231821.8
2005,65.9164,-150.5747,97306.9
2005,66.5333,-155.75,9672.2
2005,64.63,-151.5353,21194.3
2005,65.7183,-147.4611,166438.6
2005,65.2334,-159.0832,5991.3
2005,62.2167,-155.1333,29229.5
2005,60.4158,-150.5092,10131.0
2005,61.4833,-154.9667,18610.0
2005,64.0625,-156.2675,13775.0
2005,64.85,-158.7833,52606.4
2005,62.1833,-156.15,73264.5
2005,67.0419,-152.7981,6232.5
2005,64.6564,-141.0222,116371.0
2005,64.1486,-150.8044,6777.6
2005,66.4833,-142.2,236701.5
2005,62.5833,-155.15,22963.5
2005,64.7892,-141.5342,33655.2
2005,62.4167,-156.6,17123.1
2005,67.5333,-141.9833,191444.4
2005,67.2225,-142.7331,131913.3
2005,67.4872,-146.9269,18554.4
2005,64.9717,-156.2203,194015.2
2005,66.9853,-143.0417,17092.9
2005,63.9769,-157.8117,35577.2
2005,66.3,-144.62,19344.6
2005,63.65,-159.1167,117211.0
2005,63.6667,-158.9167,15814.3
2005,64.0833,-157.4667,30170.7
2005,63.9253,-157.6456,6690.0
2005,64.7886,-158.2614,14404.8
2005,66.2875,-154.3564,22435.1
2005,65.5319,-151.6128,57723.9
2005,64.0856,-157.9356,8958.8
2005,62.75,-160.6375,45930.4
